0s;0;0.0;0.0
1s;0;6.41;0.0
2s;50000;6.41;0.0
3s;100000;6.41;0.0
4s;150000;9.19;0.0
1s;50000;11.26;1.0
2s;100000;13.11;4.0
1s;50000;15.1;4.0
2s;100000;16.76;4.0
1s;50000;18.22;4.0
1s;50000;19.53;6.0
2s;100000;20.96;7.0
1s;0;22.3;7.0
2s;0;21.23;9.0
3s;0;20.8;9.0
4s;0;20.42;11.0
5s;0;20.34;12.0
6s;0;20.31;13.0
7s;0;20.34;13.0
8s;0;20.31;11.0
9s;0;19.98;12.0
